Date,Open,High,Low,Close,AdjClose,Volume
2024-02-15,42.1750,42.3650,41.6600,42.2700,42.0332,7730000
2024-02-16,42.3400,42.3550,41.3700,41.5050,41.2725,7759600
2024-02-20,41.1050,41.3850,40.1250,40.8700,40.6411,8186200
2024-02-21,40.3200,40.5450,39.7700,40.5300,40.3030,7356600
2024-02-22,42.1850,43.0750,42.0500,42.8950,42.6547,8965600
2024-02-23,43.1750,43.3650,42.4250,42.6200,42.3813,7262400
2024-02-26,42.7500,42.9600,42.5300,42.5700,42.3315,5209000
2024-02-27,42.7800,42.8400,42.2600,42.7750,42.5354,4686000
2024-02-28,42.3400,42.5700,42.1100,42.2900,42.0531,3813000
2024-02-29,42.8500,43.2100,42.2250,43.0200,42.7790,6100000
2024-03-01,43.1700,44.4700,43.1600,44.3050,44.0568,6217600
2024-03-04,44.2800,44.3600,43.9150,43.9450,43.6988,6141600
2024-03-05,43.3300,43.3450,41.9000,42.3800,42.1426,8465800
2024-03-06,43.1950,43.5150,42.5300,42.9000,42.6597,6384400
2024-03-07,43.5850,44.4250,43.2800,44.1900,43.9425,6978400
2024-03-08,44.2400,44.8000,42.7600,42.8800,42.6398,10652400
2024-03-11,42.5850,42.8150,42.1850,42.5550,42.3166,8074800
2024-03-12,43.0150,43.8500,42.3750,43.7900,43.5447,7163200
2024-03-13,43.5550,43.5700,42.8750,43.0800,42.8387,4144400
2024-03-14,43.3200,43.4150,42.3150,42.8550,42.6149,7269800
2024-03-15,42.2650,42.3750,41.6000,41.8200,41.5857,6586800
2024-03-18,42.8500,43.2950,42.5650,42.6100,42.3713,5561400
2024-03-19,42.2050,42.8900,41.8000,42.8100,42.5702,4733800
2024-03-20,43.0150,43.8600,42.6800,43.8000,43.5826,9219800
2024-03-21,44.7850,44.8700,44.1450,44.1800,43.9608,6303000
2024-03-22,44.0750,44.5050,43.9150,44.2550,44.0354,5832000
2024-03-25,43.7050,44.2500,43.5150,43.9450,43.7269,4242400
2024-03-26,44.2550,44.4300,43.6200,43.6600,43.4433,5007600
2024-03-27,44.2450,44.2600,43.3550,43.9500,43.7319,6829600
2024-03-28,43.9150,44.0800,43.6900,43.7400,43.5229,5932000
2024-04-01,43.9250,44.4450,43.5550,43.9450,43.7269,5497800
2024-04-02,42.9600,43.2250,42.5600,43.1650,42.9508,5965400
2024-04-03,42.7450,43.7200,42.7300,43.3350,43.1199,5091600
2024-04-04,44.1650,44.2800,41.9600,41.9850,41.7767,9408600
2024-04-05,42.2700,43.5050,42.1250,42.9850,42.7717,9035800
2024-04-08,43.1600,43.3700,42.7300,43.0100,42.7966,5717400
2024-04-09,43.4550,43.5100,42.3800,43.3100,43.0951,7480000
2024-04-10,42.2850,42.7150,42.1400,42.5200,42.3090,9474200
2024-04-11,42.8950,44.0600,42.4500,43.8950,43.6772,6481000
2024-04-12,43.0300,43.2500,42.2000,42.4750,42.2642,9770200
2024-04-15,43.2000,43.2100,40.9050,41.0600,40.8562,20375400
2024-04-16,41.0300,41.5700,40.8050,41.0600,40.8562,8559200
2024-04-17,41.4300,41.4400,39.8800,40.0550,39.8562,8073600
2024-04-18,40.1350,40.4800,39.4700,39.5650,39.3687,7749600
2024-04-19,39.3400,39.4350,37.6400,37.9400,37.7517,11067200
2024-04-22,38.4150,39.1200,37.8000,38.6850,38.4930,8090000
2024-04-23,39.0450,40.0550,38.9800,39.8450,39.6473,6423000
2024-04-24,40.4150,40.7000,39.6750,40.1050,39.9060,6341800
2024-04-25,38.7050,39.8450,38.5000,39.6800,39.4831,7856200
2024-04-26,40.2700,41.1950,40.1500,40.9150,40.7120,16079800
2024-04-29,41.3000,41.4200,40.7050,41.2300,41.0254,5073000
2024-04-30,40.9050,41.1750,39.6600,39.6600,39.4632,5158400
2024-05-01,39.3750,40.6950,38.9300,39.0750,38.8811,11989600
2024-05-02,39.7600,40.2250,38.8950,40.0600,39.8612,5431600
2024-05-03,41.4750,41.8700,41.1700,41.6600,41.4533,5837800
2024-05-06,42.0100,42.5900,41.8600,42.5900,42.3787,4026800
2024-05-07,42.6500,42.8950,42.4400,42.5700,42.3587,3822800
2024-05-08,42.0600,42.7900,42.0400,42.5250,42.3140,2550200
2024-05-09,42.5600,42.7900,42.2000,42.6800,42.4682,2669000
2024-05-10,42.9700,43.3100,42.5750,42.8850,42.6722,4574000
2024-05-13,43.2400,43.2600,42.7900,43.0750,42.8612,3147400
2024-05-14,42.9600,43.7150,42.9350,43.6100,43.3936,5012600
2024-05-15,44.1000,45.0100,43.7950,44.9500,44.7269,6462600
2024-05-16,44.9050,45.2950,44.7300,44.7650,44.5429,4388000
2024-05-17,44.7800,44.8950,44.2700,44.7200,44.4981,4363200
2024-05-20,44.7350,45.4600,44.7100,45.3300,45.1051,3577200
2024-05-21,44.9450,45.5300,44.9050,45.4850,45.2593,2838200
2024-05-22,45.5300,45.6850,44.9400,45.4700,45.2444,4075200
2024-05-23,46.3950,46.4050,44.6600,45.0300,44.8065,7033400
2024-05-24,45.3350,46.1150,45.2000,45.8800,45.6523,4924400
2024-05-28,46.1000,46.2150,45.6150,46.2050,45.9757,3476600
2024-05-29,45.3350,45.9050,45.3350,45.5550,45.3289,3680200
2024-05-30,45.3500,45.3700,44.2950,44.5600,44.3389,3318000
2024-05-31,44.5800,44.7200,42.8650,44.5600,44.3389,5934000
2024-06-03,45.1200,45.3250,43.8100,44.8450,44.6225,4175800
2024-06-04,44.7800,45.3100,44.4350,45.0700,44.8463,3824000
2024-06-05,45.7900,46.9000,45.5600,46.8900,46.6573,4699200
2024-06-06,47.0200,47.0750,46.6150,46.8500,46.6175,3274600
2024-06-07,46.7400,47.3000,46.5150,46.7400,46.5081,3349000
2024-06-10,46.5000,47.1650,46.4450,47.1100,46.8762,2651800
2024-06-11,46.8350,47.7650,46.5300,47.7350,47.4981,3227800
2024-06-12,48.5400,49.4700,48.4050,48.9900,48.7469,4820800
2024-06-13,49.7150,49.8450,49.0350,49.4950,49.2494,3417800
2024-06-14,49.4350,50.0050,49.3500,49.9850,49.7370,3886600
2024-06-17,50.0300,51.5850,49.7650,51.2000,50.9459,4282400
2024-06-18,51.1850,51.3650,50.8500,51.2150,50.9608,4113800
2024-06-20,51.4700,51.5500,50.0450,50.4000,50.1499,5670000
