Date,Close,AdjClose,RSI14
2019-06-17,74600.0000,54231.4297,64.3892
2019-06-18,74500.0000,54158.7344,63.5766
2019-06-19,78100.0000,56775.8047,75.5427
2019-06-20,79200.0000,57575.4648,77.9287
2019-06-21,80300.0000,58375.1250,80.0271
2019-06-24,82500.0000,59974.4414,83.4219
2019-06-25,81600.0000,59320.1719,77.6103
2019-06-26,80700.0000,58665.8984,72.1940
2019-06-27,81800.0000,59465.5625,74.5333
2019-06-28,80700.0000,58665.8984,68.3414
2019-07-01,80800.0000,58738.5977,68.5968
2019-07-02,81200.0000,59029.3867,69.6515
2019-07-03,78100.0000,56775.8047,54.4022
2019-07-04,80600.0000,58593.2148,61.6872
2019-07-05,79100.0000,57502.7656,55.9148
2019-07-08,77600.0000,56412.3242,50.7961
2019-07-09,77200.0000,56121.5352,49.4948
2019-07-10,77900.0000,56630.4141,51.8208
2019-07-11,79200.0000,57575.4648,55.8843
2019-07-12,79300.0000,57648.1641,56.1904
2019-07-15,78100.0000,56775.8047,51.5667
2019-07-16,79300.0000,57648.1641,55.5093
2019-07-17,79700.0000,57938.9453,56.7724
2019-07-18,76600.0000,55685.3633,45.8967
2019-07-19,79800.0000,58011.6445,55.3956
2019-07-22,79900.0000,58084.3281,55.6575
2019-07-23,81500.0000,59247.4766,59.7330
2019-07-24,80400.0000,58447.8203,55.9273
2019-07-25,78800.0000,57284.6797,50.8522
2019-07-26,78200.0000,56848.5000,49.0545
2019-07-29,77100.0000,56048.8438,45.8540
2019-07-30,75700.0000,55031.0898,42.0901
2019-07-31,74500.0000,54158.7344,39.1256
2019-08-01,74400.0000,54086.0391,38.8799
2019-08-02,71700.0000,52123.2383,32.8756
2019-08-05,70000.0000,50887.3984,29.7593
2019-08-06,70100.0000,50960.0977,30.1786
2019-08-07,70000.0000,50887.3984,29.9858
2019-08-08,70600.0000,51323.5820,32.7608
2019-08-09,71300.0000,51832.4570,35.9503
2019-08-12,70900.0000,51541.6719,34.9306
2019-08-13,68900.0000,50087.7422,30.3027
2019-08-14,70400.0000,51178.1914,37.0401
2019-08-16,69200.0000,50305.8320,34.1925
2019-08-19,71300.0000,51832.4570,42.5205
2019-08-20,71900.0000,52268.6367,44.6748
2019-08-21,72300.0000,52559.4219,46.1245
2019-08-22,72500.0000,52704.8086,46.8740
2019-08-23,71300.0000,51832.4570,43.0076
2019-08-26,69900.0000,50814.7031,38.9691
2019-08-27,69800.0000,50742.0117,38.6896
2019-08-28,70200.0000,51032.7969,40.5269
2019-08-29,69000.0000,50160.4375,36.9496
2019-08-30,72300.0000,52559.4219,50.0161
2019-09-02,72100.0000,52414.0234,49.3486
2019-09-03,70400.0000,51178.1914,43.9763
2019-09-04,71100.0000,51687.0625,46.5563
2019-09-05,72600.0000,52777.5117,51.6903
2019-09-06,71700.0000,52123.2383,48.6693
2019-09-09,71100.0000,51687.0625,46.7094
2019-09-10,72300.0000,52559.4219,50.9627
2019-09-11,75100.0000,54594.9180,59.1545
2019-09-16,79500.0000,57793.5469,68.1567
2019-09-17,79100.0000,57502.7656,66.7172
2019-09-18,79500.0000,57793.5469,67.4574
2019-09-19,77100.0000,56048.8438,58.9813
2019-09-20,76600.0000,55685.3633,57.3642
2019-09-23,75700.0000,55031.0898,54.4692
2019-09-24,76100.0000,55321.8789,55.5431
2019-09-25,73900.0000,53722.5625,48.7350
2019-09-26,74300.0000,54013.3438,49.9365
2019-09-27,73300.0000,53286.3867,46.9725
2019-09-30,75300.0000,54740.3047,52.9833
2019-10-01,74700.0000,54304.1328,51.1115
2019-10-02,73600.0000,53504.4727,47.7789
2019-10-04,72500.0000,52704.8086,44.6441
2019-10-07,72200.0000,52486.7227,43.8000
2019-10-08,72400.0000,52632.1133,44.5526
2019-10-10,71800.0000,52195.9336,42.7050
2019-10-11,72200.0000,52486.7227,44.3616
2019-10-14,73100.0000,53140.9883,48.0044
2019-10-15,72500.0000,52704.8086,45.8492
2019-10-16,73300.0000,53286.3867,49.1287
2019-10-17,71200.0000,51759.7578,41.9472
2019-10-18,70300.0000,51105.4961,39.2961
2019-10-21,69600.0000,50596.6172,37.3204
2019-10-22,70300.0000,51105.4961,40.5398
2019-10-23,69700.0000,50669.3125,38.7047
2019-10-24,70100.0000,50960.0977,40.6340
2019-10-25,70600.0000,51323.5820,43.0472
2019-10-28,69900.0000,50814.7031,40.5614
2019-10-29,69300.0000,50378.5312,38.5087
2019-10-30,68200.0000,49578.8711,35.0105
2019-10-31,67800.0000,49288.0859,33.8079
2019-11-01,67400.0000,48997.3047,32.6018
2019-11-04,71000.0000,51614.3633,49.9184
2019-11-05,71300.0000,51832.4570,51.0472
2019-11-06,70400.0000,51178.1914,47.5824
2019-11-07,71200.0000,51759.7578,50.7803
2019-11-08,71300.0000,51832.4570,51.1813
2019-11-11,70200.0000,51032.7969,46.6771
2019-11-12,70600.0000,51323.5820,48.4536
2019-11-13,70000.0000,50887.3984,45.9791
2019-11-14,71100.0000,51687.0625,50.9270
2019-11-15,73100.0000,53140.9883,58.3895
2019-11-18,71300.0000,51832.4570,50.8890
2019-11-19,71400.0000,51905.1523,51.2635
2019-11-20,70800.0000,51468.9766,48.8559
2019-11-21,70400.0000,51178.1914,47.2622
2019-11-22,71200.0000,51759.7578,50.7242
2019-11-25,72600.0000,52777.5117,56.1493
2019-11-26,72500.0000,52704.8086,55.6777
2019-11-27,72800.0000,52922.8945,56.8485
2019-11-28,72000.0000,52341.3242,52.8401
2019-11-29,71700.0000,52123.2383,51.3772
2019-12-02,72000.0000,52341.3242,52.7850
2019-12-03,71900.0000,52268.6367,52.2421
2019-12-04,71400.0000,51905.1523,49.5003
2019-12-05,69800.0000,50742.0117,41.9188
2019-12-06,67600.0000,49142.6953,34.1694
2019-12-09,67000.0000,48706.5156,32.4097
2019-12-10,67800.0000,49288.0859,37.0638
2019-12-11,68200.0000,49578.8711,39.3138
2019-12-12,70100.0000,50960.0977,48.6963
2019-12-13,71900.0000,52268.6367,55.6863
2019-12-16,71500.0000,51977.8477,53.9279
2019-12-17,71900.0000,52268.6367,55.4431
2019-12-18,70900.0000,51541.6719,50.9334
2019-12-19,72200.0000,52486.7227,55.9496
2019-12-20,72600.0000,52777.5117,57.3930
2019-12-23,73100.0000,53140.9883,59.1929
2019-12-24,73000.0000,53068.2930,58.6592
2019-12-26,73200.0000,53213.6797,59.4467
2019-12-27,72400.0000,54803.2812,66.8766
2019-12-30,72400.0000,54803.2812,66.8766
2020-01-02,70900.0000,53667.8555,58.0640
2020-01-03,71600.0000,54197.7227,60.6688
2020-01-06,69500.0000,52608.1211,50.5291
2020-01-07,70200.0000,53137.9883,53.3292
2020-01-08,69100.0000,52305.3398,48.6676
2020-01-09,69000.0000,52229.6484,48.2546
2020-01-10,69200.0000,52381.0391,49.1834
2020-01-13,70100.0000,53062.2969,53.2496
2020-01-14,72400.0000,54803.2812,61.6869
2020-01-15,72800.0000,55106.0586,62.9396
2020-01-16,73400.0000,55560.2344,64.7988
2020-01-17,73700.0000,55787.3203,65.7247
2020-01-20,74600.0000,56468.5742,68.4092
2020-01-21,74500.0000,56392.8828,67.7741
2020-01-22,75800.0000,57376.9180,71.4812
2020-01-23,74200.0000,56165.7891,62.0241
2020-01-28,69500.0000,52608.1211,43.7244
2020-01-29,68900.0000,52153.9570,42.0199
2020-01-30,67400.0000,51018.5273,38.0288
2020-01-31,66500.0000,50337.2734,35.8299
2020-02-03,66100.0000,50034.4883,34.8649
2020-02-04,66300.0000,50185.8789,35.7960
2020-02-05,65500.0000,49580.3164,33.7197
2020-02-06,69400.0000,52532.4297,49.1916
2020-02-07,69000.0000,52229.6484,47.9551
2020-02-10,67400.0000,51018.5273,43.2701
2020-02-11,68600.0000,51926.8672,47.4192
2020-02-12,69500.0000,52608.1211,50.3520
2020-02-13,69100.0000,52305.3398,49.0427
2020-02-14,68800.0000,52078.2578,48.0339
2020-02-17,68900.0000,52153.9570,48.4148
2020-02-18,69300.0000,52456.7344,49.9938
2020-02-19,68300.0000,51699.7812,46.1875
2020-02-20,67700.0000,51245.6094,44.0218
2020-02-21,66700.0000,50488.6602,40.6046
2020-02-24,62900.0000,47612.2422,30.8155
2020-02-25,64100.0000,48520.5859,36.0580
2020-02-26,65000.0000,49201.8438,39.7457
2020-02-27,65000.0000,49201.8438,39.7457
2020-02-28,62800.0000,47536.5508,34.1604
2020-03-02,61800.0000,46779.5977,31.9618
2020-03-03,63400.0000,47990.7227,38.7540
2020-03-04,64100.0000,48520.5859,41.5053
2020-03-05,65700.0000,49731.7070,47.3294
2020-03-06,63700.0000,48217.8047,41.7355
2020-03-09,63700.0000,48217.8047,41.7355
2020-03-10,61500.0000,46552.5156,36.2671
2020-03-11,60900.0000,46098.3438,34.9232
2020-03-12,60900.0000,46098.3438,34.9232
2020-03-13,54800.0000,41480.9375,24.3039
2020-03-16,51500.0000,38982.9961,20.6464
2020-03-17,48400.0000,36636.4492,17.9184
2020-03-18,45550.0000,34479.1406,15.8455
2020-03-19,39250.0000,29710.3418,12.4240
2020-03-20,37050.0000,28045.0508,11.4908
2020-03-23,32000.0000,24222.4434,9.6915
2020-03-24,38450.0000,29104.7832,25.6956
2020-03-25,48200.0000,36485.0586,42.3322
2020-03-26,46400.0000,35122.5430,40.5281
2020-03-27,46550.0000,35236.0898,40.7547
2020-03-30,48050.0000,36371.5156,43.0898
2020-03-31,49750.0000,37658.3320,45.7019
2020-04-01,45000.0000,34062.8125,40.1560
2020-04-02,46000.0000,34819.7656,41.7584
2020-04-03,44700.0000,33835.7305,40.2496
2020-04-06,46700.0000,35349.6328,43.6244
2020-04-07,47000.0000,35576.7148,44.1341
2020-04-08,45700.0000,34592.6797,42.3473
2020-04-09,46800.0000,35425.3242,44.3986
2020-04-10,47200.0000,35728.1133,45.1626
2020-04-13,45400.0000,34365.5977,42.3428
2020-04-14,46750.0000,35387.4805,45.1109
2020-04-16,45450.0000,34403.4414,42.9715
2020-04-17,49100.0000,37166.3164,50.1237
2020-04-20,47650.0000,36068.7305,47.5712
2020-04-21,47450.0000,35917.3477,47.2141
2020-04-22,46900.0000,35501.0195,46.1872
2020-04-23,47000.0000,35576.7148,46.4154
2020-04-24,46000.0000,34819.7656,44.3883
2020-04-27,47500.0000,35955.1914,48.0531
2020-04-28,47450.0000,35917.3477,47.9397
2020-04-29,50100.0000,37923.2656,54.1200
2020-05-04,47850.0000,36220.1250,48.8206
2020-05-06,48550.0000,36749.9961,50.4463
2020-05-07,48100.0000,36409.3633,49.3608
2020-05-08,48500.0000,36712.1406,50.3828
2020-05-11,47800.0000,36182.2773,48.5367
2020-05-12,46600.0000,35273.9336,45.4613
2020-05-13,46650.0000,35311.7852,45.6159
2020-05-14,45500.0000,34441.2930,42.6228
2020-05-15,45400.0000,34365.5977,42.3625
2020-05-18,46300.0000,35046.8516,45.5835
2020-05-19,49950.0000,37809.7227,56.2594
2020-05-20,49550.0000,37506.9453,54.9863
2020-05-21,51300.0000,38831.6094,59.3233
2020-05-22,48800.0000,36939.2266,51.6650
2020-05-25,48650.0000,36825.6875,51.2376
2020-05-26,50700.0000,38377.4336,56.5302
2020-05-27,51100.0000,38680.2148,57.4996
2020-05-28,51200.0000,38755.9141,57.7532
2020-05-29,52700.0000,39891.3398,61.4678
2020-06-01,55100.0000,41708.0234,66.5374
2020-06-02,55400.0000,41935.1133,67.1198
2020-06-03,57500.0000,43524.7070,70.9331
2020-06-04,55500.0000,42010.8047,63.3925
2020-06-05,55600.0000,42086.4961,63.6009
2020-06-08,57700.0000,43676.0938,67.7518
2020-06-09,55600.0000,42086.4961,60.3412
2020-06-10,54200.0000,41026.7656,55.9478
2020-06-11,54300.0000,41102.4648,56.1932
2020-06-12,52400.0000,39664.2578,50.4444
2020-06-15,48650.0000,36825.6875,41.4346
2020-06-16,51000.0000,38604.5234,47.7346
2020-06-17,49500.0000,37469.0938,44.4479
2020-06-18,49750.0000,37658.3320,45.1261
2020-06-19,49050.0000,37128.4688,43.5239
2020-06-22,48000.0000,36333.6641,41.1632
2020-06-23,46650.0000,35311.7852,38.2877
2020-06-24,48250.0000,36522.9062,43.3396
2020-06-25,46400.0000,35122.5430,39.3305
2020-06-26,46300.0000,35046.8516,39.1198
2020-06-29,44600.0000,33760.0312,35.6264
2020-06-30,44500.0000,33684.3359,35.4260
2020-07-01,45450.0000,34403.4414,38.9400
2020-07-02,45650.0000,34554.8281,39.6842
2020-07-03,45650.0000,34554.8281,39.6842
2020-07-06,46200.0000,34971.1602,41.9410
2020-07-07,45050.0000,34100.6641,38.6820
2020-07-08,44700.0000,33835.7305,37.7213
2020-07-09,44250.0000,33495.1016,36.4673
2020-07-10,42700.0000,32321.8242,32.4639
2020-07-13,45000.0000,34062.8125,42.5435
2020-07-14,44800.0000,33911.4219,41.9571
2020-07-15,46000.0000,34819.7656,46.7038
2020-07-16,47750.0000,36144.4297,52.7699
2020-07-17,48650.0000,36825.6875,55.5706
2020-07-20,48300.0000,36560.7539,54.2240
2020-07-21,50500.0000,38226.0469,60.6748
2020-07-22,51300.0000,38831.6094,62.7316
2020-07-23,51300.0000,38831.6094,62.7316
2020-07-24,50200.0000,37998.9609,57.9024
2020-07-27,50000.0000,37847.5703,57.0426
2020-07-28,49850.0000,37734.0273,56.3665
2020-07-29,49850.0000,37734.0273,56.3665
2020-07-30,49350.0000,37355.5547,53.8971
2020-07-31,48700.0000,36863.5352,50.7825
2020-08-03,51200.0000,38755.9141,60.2880
2020-08-04,53600.0000,40572.5977,66.8976
2020-08-05,58200.0000,44054.5703,75.3619
2020-08-06,57500.0000,43524.7070,72.3310
2020-08-07,60400.0000,45719.8672,76.5405
2020-08-10,66900.0000,50640.0508,82.8416
2020-08-11,64800.0000,49050.4531,75.7615
2020-08-12,63900.0000,48369.1953,72.8865
2020-08-13,62900.0000,47612.2422,69.7206
2020-08-14,63800.0000,48293.5000,70.9438
2020-08-18,60200.0000,45568.4727,60.4278
2020-08-19,60700.0000,45946.9492,61.2862
2020-08-20,57600.0000,43600.4023,53.5333
2020-08-21,57900.0000,43827.4883,54.1379
2020-08-24,58800.0000,44508.7461,55.9882
2020-08-25,63400.0000,47990.7227,63.9857
2020-08-26,62700.0000,47460.8555,62.1354
2020-08-27,60100.0000,45492.7812,55.6932
2020-08-28,62300.0000,47158.0742,59.5179
2020-08-31,60900.0000,46098.3438,56.1936
2020-09-01,63000.0000,47687.9414,59.8189
2020-09-02,66200.0000,50110.1797,64.6233
2020-09-03,68700.0000,52002.5625,67.8569
2020-09-04,69000.0000,52229.6484,68.2321
2020-09-07,82200.0000,62221.3984,79.5466
2020-09-08,78400.0000,59344.9883,71.6366
2020-09-09,76100.0000,57604.0000,67.2760
2020-09-10,80000.0000,60556.1211,70.5496
2020-09-11,78400.0000,59344.9883,67.5635
2020-09-14,78100.0000,59117.9102,66.9909
2020-09-15,81100.0000,61388.7656,69.7515
2020-09-16,80600.0000,61010.2891,68.7199
2020-09-17,79500.0000,60177.6406,66.3937
2020-09-18,78100.0000,59117.9102,63.4498
2020-09-21,75700.0000,57301.2227,58.6489
2020-09-22,72000.0000,54500.5039,52.1035
2020-09-23,72000.0000,54500.5039,52.1035
2020-09-24,71500.0000,54122.0273,51.2078
2020-09-25,70000.0000,52986.6016,48.5135
2020-09-28,70000.0000,52986.6016,48.5135
2020-09-29,72500.0000,54878.9766,53.2664
2020-10-05,73800.0000,55863.0117,55.5636
2020-10-06,72700.0000,55030.3711,53.1815
2020-10-07,72200.0000,54651.8945,52.0884
2020-10-08,72100.0000,54576.1953,51.8588
2020-10-12,71400.0000,54046.3320,50.1911
2020-10-13,70700.0000,53516.4688,48.5111
2020-10-14,69200.0000,52381.0391,45.0325
2020-10-15,67300.0000,50942.8281,41.0201
2020-10-16,67900.0000,51397.0000,42.7547
2020-10-19,67800.0000,51321.3047,42.5302
2020-10-20,68300.0000,51699.7812,44.1105
2020-10-21,72100.0000,54576.1953,54.3779
2020-10-22,72200.0000,54651.8945,54.6142
2020-10-23,73100.0000,55333.1484,56.7836
2020-10-26,70300.0000,53213.6914,48.9450
2020-10-27,70700.0000,53516.4688,50.0067
2020-10-28,72300.0000,54727.5898,54.1170
2020-10-29,71400.0000,54046.3320,51.5496
2020-10-30,68600.0000,51926.8672,44.4796
2020-11-02,69700.0000,52759.5117,47.5245
2020-11-03,71400.0000,54046.3320,51.9136
2020-11-04,70900.0000,53667.8555,50.5738
2020-11-05,72200.0000,54651.8945,53.9049
2020-11-06,71200.0000,53894.9375,51.0545
2020-11-09,72400.0000,54803.2812,54.1852
2020-11-10,72500.0000,54878.9766,54.4467
2020-11-11,77200.0000,58436.6445,64.6570
2020-11-12,75200.0000,56922.7461,58.6344
2020-11-13,74000.0000,56014.4062,55.3057
2020-11-16,77200.0000,58436.6445,61.5709
2020-11-17,75600.0000,57225.5312,57.2496
2020-11-18,75500.0000,57149.8320,56.9805
2020-11-19,74000.0000,56014.4062,52.9582
2020-11-20,74800.0000,56619.9609,54.7912
2020-11-23,76100.0000,57604.0000,57.6770
2020-11-24,75900.0000,57452.6055,57.0734
2020-11-25,76600.0000,57982.4844,58.7025
2020-11-26,78400.0000,59344.9883,62.6297
2020-11-27,77100.0000,58360.9570,58.3164
2020-11-30,74100.0000,56090.1016,49.7938
2020-12-01,76500.0000,57906.7812,55.4083
2020-12-02,77400.0000,58588.0352,57.3351
2020-12-03,77900.0000,58966.5156,58.4103
2020-12-04,80700.0000,61085.9805,63.8972
2020-12-07,79900.0000,60480.4102,61.4045
2020-12-08,77800.0000,58890.8164,55.3055
2020-12-09,78000.0000,59042.2109,55.7563
2020-12-10,78000.0000,59042.2109,55.7563
2020-12-11,79000.0000,59799.1680,58.2006
2020-12-14,77600.0000,58739.4375,53.7255
2020-12-15,77000.0000,58285.2617,51.8842
2020-12-16,76800.0000,58133.8672,51.2537
2020-12-17,75600.0000,57225.5312,47.5219
2020-12-18,75700.0000,57301.2227,47.8625
2020-12-21,76800.0000,58133.8672,51.5858
2020-12-22,77100.0000,58360.9570,52.5804
2020-12-23,79300.0000,60026.2539,59.1998
2020-12-24,80000.0000,60556.1211,61.0622
2020-12-28,80000.0000,60556.1211,61.0622
2020-12-29,79100.0000,62207.6406,66.5774
2020-12-30,79000.0000,62129.0078,66.0973
2021-01-04,82300.0000,64724.2695,73.0134
2021-01-05,83000.0000,65274.7773,74.2150
2021-01-06,87000.0000,68420.5547,79.7606
2021-01-07,88600.0000,69678.8438,81.4767
2021-01-08,89800.0000,70622.5859,82.6640
2021-01-11,88800.0000,69836.1406,78.1677
2021-01-12,85500.0000,67240.8750,65.5052
2021-01-13,86400.0000,67948.6797,67.0719
2021-01-14,87800.0000,69049.7031,69.4000
2021-01-15,86400.0000,67948.6797,64.4896
2021-01-18,84400.0000,66375.7969,58.1588
2021-01-19,87800.0000,69049.7031,64.5330
2021-01-20,88200.0000,69364.2812,65.2046
2021-01-21,87400.0000,68735.1328,62.6495
2021-01-22,86800.0000,68263.2578,60.7274
2021-01-25,88100.0000,69285.6328,63.3509
2021-01-26,86900.0000,68341.8984,59.4059
2021-01-27,89800.0000,70622.5859,65.0674
2021-01-28,86000.0000,67634.1016,54.3675
2021-01-29,81300.0000,63937.8242,44.5988
2021-02-01,84600.0000,66533.0781,51.2254
2021-02-02,85500.0000,67240.8750,52.8807
2021-02-03,85400.0000,67162.2344,52.6669
2021-02-04,83400.0000,65589.3438,48.4465
2021-02-05,85200.0000,67004.9453,52.1620
2021-02-08,86000.0000,67634.1016,53.7571
2021-02-09,86600.0000,68105.9688,54.9699
2021-02-10,86600.0000,68105.9688,54.9699
2021-02-15,91700.0000,72116.8359,64.2203
2021-02-16,90400.0000,71094.4609,60.7921
2021-02-17,89700.0000,70543.9375,58.9668
2021-02-18,91400.0000,71880.8984,61.9544
2021-02-19,94500.0000,74318.8672,66.7138
2021-02-22,93300.0000,73375.1328,63.4071
2021-02-23,93200.0000,73296.4922,63.1264
2021-02-24,91500.0000,71959.5391,58.3922
2021-02-25,92000.0000,72352.7578,59.3576
2021-02-26,87300.0000,68656.4844,48.0674
2021-03-02,87300.0000,68656.4844,48.0674
2021-03-03,89500.0000,70386.6484,52.9279
2021-03-04,88200.0000,69364.2812,49.9528
2021-03-05,86300.0000,67870.0391,45.8925
2021-03-08,85500.0000,67240.8750,44.2611
2021-03-09,84600.0000,66533.0781,42.4336
2021-03-10,84000.0000,66061.2266,41.2120
2021-03-11,86300.0000,67870.0391,47.4567
2021-03-12,87300.0000,68656.4844,49.9463
2021-03-15,86900.0000,68341.8984,48.9472
2021-03-16,87200.0000,68577.8359,49.7589
2021-03-17,86400.0000,67948.6797,47.5862
2021-03-18,87500.0000,68813.7734,50.7693
2021-03-19,87500.0000,68813.7734,50.7693
2021-03-22,86800.0000,68263.2578,48.5914
2021-03-23,86500.0000,68027.3281,47.6481
2021-03-24,85100.0000,66926.2969,43.4123
2021-03-25,86300.0000,67870.0391,47.7037
2021-03-26,86800.0000,68263.2578,49.4247
2021-03-29,86100.0000,67712.7500,47.0883
2021-03-30,85800.0000,67476.8125,46.0829
2021-03-31,85600.0000,67319.5156,45.3871
2021-04-01,85600.0000,67319.5156,45.3871
2021-04-02,89900.0000,70701.2266,60.3238
2021-04-05,91500.0000,71959.5391,64.2426
2021-04-06,91000.0000,71566.3203,62.1759
2021-04-07,94400.0000,74240.2266,69.3878
2021-04-08,98400.0000,77386.0000,75.3440
2021-04-09,99900.0000,78565.6641,77.1403
2021-04-12,103500.0000,81396.8594,80.7626
2021-04-13,107500.0000,84542.6328,83.8287
2021-04-14,105500.0000,82969.7344,77.2029
2021-04-15,106000.0000,83362.9688,77.6779
2021-04-16,106000.0000,83362.9688,77.6779
2021-04-19,104000.0000,81790.0781,70.8312
2021-04-20,110000.0000,86508.7422,77.2964
2021-04-21,110000.0000,86508.7422,77.2964
2021-04-22,108000.0000,84935.8438,71.1959
2021-04-23,108000.0000,84935.8438,71.1959
2021-04-26,114000.0000,89654.5078,77.4014
